id,name,seriesName,imageData,oldCargoTypes,newCargoTypes,evidence
cat-8353,50m3,Cadoux 50m3 — Marquages Transcrales UNCAC.,img/catalog/F_WP/Cereal2E50a_TC_UNCAC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8354,50m3,50m3 — Marquage Cooprative Agricole d'Ancenis LA CANA.,img/catalog/F_WP/Cereal2E50b_CANA_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8355,50m3,50m3 — Livre brune Ermewa (sans logo).,img/catalog/F_WP/Cereal2E50b_Ermewa_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8356,50m3,50m3 — Livre des Grands Moulins de Bourgouin.,img/catalog/F_WP/Cereal2E50b_GMB_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8357,50m3,50m3 — Marquage Grands Moulins Maurel.,img/catalog/F_WP/Cereal2E50b_GMM_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8358,50m3,50m3 — Livre Guyomarc'h.,img/catalog/F_WP/Cereal2E50b_Guyomarch_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8359,50m3,50m3 — Marquage Minoterie J. Giral.,img/catalog/F_WP/Cereal2E50b_MJG_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8360,50m3,50m3 — Livre SANDERS initiale.,img/catalog/F_WP/Cereal2E50b_Sanders1_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8361,50m3,50m3 — Livre SANDERS.,img/catalog/F_WP/Cereal2E50b_Sanders_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8362,50m3,50m3 — Ancienne livre Soufflet.,img/catalog/F_WP/Cereal2E50b_Soufflet1_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8363,50m3,50m3 — Deuxime livre Soufflet (simplifie).,img/catalog/F_WP/Cereal2E50b_Soufflet2_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8364,50m3,50m3 — Marquages Transcrales CTC.,img/catalog/F_WP/Cereal2E50b_TC_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8365,50m3,50m3 — Marquages Transcrales Esmery-Caron.,img/catalog/F_WP/Cereal2E50b_TC_Esmery_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8367,B. Richard  4 trmies,Modles B. Richard  4 trmies — Marquage Transcrales UNCAC.,img/catalog/F_WP/Cereal2E1_TC_UNCAC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8368,B. Richard 53m3,53 m3 — 1er type. Marquages Transcrales.,img/catalog/F_WP/Cereal2E53BRc_TC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8369,B. Richard 53m3,53 m3 — 2me type (partie entre les silos tle). Livre France Luzerne.,img/catalog/F_WP/Cereal2E53BRb_FrLuz_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8370,B. Richard 53m3,53 m3 — 2me type (partie entre les silos tle). Marquages Transcrales.,img/catalog/F_WP/Cereal2E53BRb_TC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8371,B. Richard 53m3,53 m3 — 2me type (partie entre les silos tle). Marquages Transcrales MRO.,img/catalog/F_WP/Cereal2E53BRb_TC_MRO_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8372,B. Richard 53m3,53 m3 — 3me type (disposition diffrente des baguettes de renfort). Marquages Transcrales.,img/catalog/F_WP/Cereal2E53BRc_TC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8373,Faces galbes,Fauvet-Girel  faces galbes — Livre Transcrales CTC.,img/catalog/F_WP/CerealFG2E_TC_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8374,Faces galbes,Fauvet-Girel  faces galbes — Livre Transcrales Compagnie du Midi.,img/catalog/F_WP/CerealFG2E_TC_Midi_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8375,Faces galbes,Fauvet-Girel  faces galbes — Livre Transcrales MRO.,img/catalog/F_WP/CerealFG2E_TC_MRO_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8376,Faces galbes,Fauvet-Girel  faces galbes — Livre Transcrales SHGT.,img/catalog/F_WP/CerealFG2E_TC_SHGT_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8377,Faces galbes,Fauvet-Girel  faces galbes — Livre Transcrales STEMI.,img/catalog/F_WP/CerealFG2E_TC_STEMI_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8378,Faces galbes,Fauvet-Girel  faces galbes — Livre Transcrales TMF.,img/catalog/F_WP/CerealFG2E_TC_TMF_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8379,Faces galbes,Fauvet-Girel  faces galbes — Livre Transcrales Transmagrains.,img/catalog/F_WP/CerealFG2E_TC_Transmagrains_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8380,Faces galbes,Fauvet-Girel  faces galbes — Livre Transcrales CIWC avec pi.,img/catalog/F_WP/CerealFG2E_TCV_CIWC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8381,Faces galbes,Fauvet-Girel  faces galbes — Livre Transcrales CTC avec pi.,img/catalog/F_WP/CerealFG2E_TCV_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8382,Faces galbes,Fauvet-Girel  faces galbes — Livre Transcrales Ermewa avec pi.,img/catalog/F_WP/CerealFG2E_TCV_Ermewa_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8383,Faces galbes,Fauvet-Girel  faces galbes — Livre Transcrales MRO avec pi.,img/catalog/F_WP/CerealFG2E_TCV_MRO_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8384,Faces galbes,Fauvet-Girel  faces galbes — Livre Transcrales Sigma avec pi.,img/catalog/F_WP/CerealFG2E_TCV_Sigma_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8385,Faces galbes,Fauvet-Girel  faces galbes — Livre TMF CITA.,img/catalog/F_WP/CerealFG2E_TMFCITA_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8386,70m3,Arbel 70m3 — Livre TMF CITA.,img/catalog/F_WP/Cereal2E70_TMFCITA_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8387,70m3,Arbel 70m3 — Livre TMF CITA (petit logo).,img/catalog/F_WP/Cereal2E70_TMFCITA_PL_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8388,70m3,Arbel 70m3 — Livre Transcrales CTC (rouge).,img/catalog/F_WP/Cereal2E70_TC_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8389,3 essieux Richard,Premier type — Livre CTC Groupe Esmery Caron.,img/catalog/F_WP/Cereal3ERichard1_CTC_E3_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8390,3 essieux Richard,Premier type — Livre CTC Groupe Esmery Caron. Marquages UIC.,img/catalog/F_WP/Cereal3ERichard1_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8391,3 essieux Richard,Premier type — Livre CTC COTRAM gris fonc.,img/catalog/F_WP/Cereal3ERichard1_CTC_COTRAM_GFE3_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8392,Ex-3 essieux Richard,Premier type — Transform en wagon  2 essieux. Livre Transcrales CTC Cotram.,img/catalog/F_WP/CerealEx3ERichard1_TC_Cotram_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8393,Ex-3 essieux Richard,Premier type — Transform en wagon  2 essieux. Livre Transcrales CTC Esmery-Caron.,img/catalog/F_WP/CerealEx3ERichard1_TC_Esmery_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8441,Novatrans K1,"Premire gnration de kangourous  bogies — Anciens KM, modifis par suppression de la poche aprs l'arrt du transport de semi-remorques entires.",img/catalog/F_WP/Novatrans_K1_R.gif,general,semi-trailers,semi-trailers:description MLG: semi-remorques
cat-8445,CNC L56,Porte conteneurs,img/catalog/F_WP/CNC_L56.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-8446,CNC S7F,Porte conteneurs — Similaires aux S63 SNCF. Livre fuschia CNC.,img/catalog/F_WP/CNC_S7F.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-8447,CNC S7G,"Porte conteneurs — Anciens kangourous, modifis en porte caisse mobile avec suppression de la poche. Livre fuschia CNC.",img/catalog/F_WP/CNC_S7G.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-8448,Novatrans Lgs,Porte conteneurs,img/catalog/F_WP/Novatrans_Lgs.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-8457,Tapps,"Wagons  toiture amovible (T) — Transport de sucre, avec livre spcifique  cette activit. Bogies souds.",img/catalog/F_WP/FW_Tapps_BS_Sucre_R.gif,general|paper|wood,sugar-bulk,sugar-bulk:description/nom MLG: sucre/sucrier
cat-8458,Tapps,"Wagons  toiture amovible (T) — Transport de sucre, avec livre spcifique  cette activit. Bogies mouls.",img/catalog/F_WP/FW_Tapps_BM_Sucre_R.gif,general|paper|wood,sugar-bulk,sugar-bulk:description/nom MLG: sucre/sucrier
cat-8459,Tanpps,"Wagons  toiture amovible (T) — Transport d'engrais, livre brune. Bogies souds.",img/catalog/F_WP/FW_Tanpps_BS_L1_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8460,Tanpps,"Wagons  toiture amovible (T) — Transport d'engrais, livre brune. Bogies mouls.",img/catalog/F_WP/FW_Tanpps_BM_L1_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8468,CFMF 63 m3 type E,"Wagons  toit amovible (T) — Wagon CFMF de 63 m3, de type E. Livre grise (transport d'engrais).",img/catalog/F_WP/Simotra_Taoos_CFMF63E_G_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8469,CFMF 63 m3 type E,"Wagons  toit amovible (T) — Wagon CFMF de 63 m3, de type E. Initialement affects au transport de soufre, adapts au transport de carbonate de soude. Livre jaune.",img/catalog/F_WP/Simotra_Taoos_CFMF63E_J_R.gif,general|paper|wood,soda-ash,soda-ash:description MLG: carbonate de soude
cat-8471,CFMF 63 m3 type K,"Wagons  toit amovible (T) — Wagon CFMF de 63 m3, de type K, reconnaissable  ses renforts. Livre grise (transport d'engrais).",img/catalog/F_WP/Simotra_Taoos_CFMF63K_G_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8472,CFMF 63 m3 type K,"Wagons  toit amovible (T) — Wagon CFMF de 63 m3, de type K, reconnaissable  ses renforts. Initialement affects au transport de soufre, adapts au transport de carbonate de soude. Livre jaune.",img/catalog/F_WP/Simotra_Taoos_CFMF63K_J_R.gif,general|paper|wood,soda-ash,soda-ash:description MLG: carbonate de soude
cat-8473,HK Porter 65 m3,Wagons  toit amovible (T) — Wagon HK Porter de 65 m3 allong. Livre grise. Transport de sable de verrerie.,img/catalog/F_WP/Simotra_Taoos_HKP65_R.gif,general|paper|wood,glass-sand,glass-sand:description MLG: sable de verrerie
cat-8474,Orval 70 m3,Wagons  toit amovible (T) — Wagon Orval de 70 m3. Livre grise. Transport de sable de verrerie.,img/catalog/F_WP/Simotra_Taoos_Orval70_R.gif,general|paper|wood,glass-sand,glass-sand:description MLG: sable de verrerie
cat-8475,Uacs 60m3,Wagons spciaux (U) — Transport de ciment. Type HK Porter de 60 m3  bogies.,img/catalog/F_WP/Simotra_Uacs_HKP60_R.gif,general|paper|wood,cement,cement:description/nom MLG: ciment
cat-8478,Tds,Tds — Wagons ex SNCF (T60).,img/catalog/F_WP/TransEngrais_T60_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8479,Tads,Tads — Wagons lous  la SNCB (B Cargo).,img/catalog/F_WP/TransEngrais_Tads_B_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8480,Tads,"Tads — Wagons repris par France Wagons. Livre B Cargo conserve, mais sans logo.",img/catalog/F_WP/TransEngrais_Tads_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8481,Taoos 65m3,Taoos — Capacit de 65 m3. Livre grise.,img/catalog/F_WP/TransEngrais_Taoos65_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8482,Taoos 70m3,Taoos — Capacit de 70 m3. Type construit par les ateliers d'Orval. Livre grise.,img/catalog/F_WP/TransEngrais_Taoos70_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8483,Tapps,Ta(n)pps — Livre crme. Bogies souds.,img/catalog/F_WP/TransEngrais_Tapps_BS_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8484,Tanpps,Ta(n)pps — Livre brune. Bogies souds.,img/catalog/F_WP/TransEngrais_Tanpps_BS_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8485,Tanpps,Ta(n)pps — Livre brune. Bogies mouls.,img/catalog/F_WP/TransEngrais_Tanpps_BM_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8486,Tanpps,Ta(n)pps — Livre brune avec marquages Ermewa. Bogies mouls.,img/catalog/F_WP/TransEngrais_Tanpps_BM_Erme_R.gif,general|paper|wood,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-8509,Ucs,Silos (U)  essieux — Transport de ciment. 2 essieux. EVS Transpul.,img/catalog/F_WP/Silo ciment EVS.gif,waste,cement,cement:description/nom MLG: ciment
cat-8510,Ucs,Silos (U)  essieux — Transport de ciment. 2 essieux. EVS Cedest.,img/catalog/F_WP/Ucs_ciment1_EVSC.gif,waste,cement,cement:description/nom MLG: ciment
cat-8511,Ucs 33m3,"Silos (U)  essieux — Transport de ciment. 2 essieux, grande capacit. EVS Transpul.",img/catalog/F_WP/Ucs_ciment2_EVST.gif,waste,cement,cement:description/nom MLG: ciment
cat-8627,MH30,"MH — Trmie MH  2 essieux de 30t pour minerai et houille, sans logo. Caisse en acier galvanis, non peint.",img/catalog/F_WP/SGW_MH30_AG_E4.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,coal|ore,coal:description MLG: charbon/houille | ore:description MLG: minerai de fer/Erz
cat-8628,MH30,"MH — Trmie MH  2 essieux de 30t pour minerai et houille, sans logo. Peint.",img/catalog/F_WP/SGW_MH30_E4.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,coal|ore,coal:description MLG: charbon/houille | ore:description MLG: minerai de fer/Erz
cat-8629,MH30,"MH — Trmie MH  2 essieux de 30t pour minerai et houille, affect  ARBEL.",img/catalog/F_WP/SGW_MH30_ARBEL_E3.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,coal|ore,coal:description MLG: charbon/houille | ore:description MLG: minerai de fer/Erz
cat-8630,MH30,"MH — Trmie MH  2 essieux de 30t pour minerai et houille, affect  SGMF.",img/catalog/F_WP/SGW_MH30_SGMF_E3.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,coal|ore,coal:description MLG: charbon/houille | ore:description MLG: minerai de fer/Erz
cat-8631,MH45,"MH — Trmie MH  3 essieux de 45t (60 m3) pour minerai et houille, construit par et affect  la STEMI.",img/catalog/F_WP/SGW_MH45_STEMI_E3_R.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,coal|ore,coal:description MLG: charbon/houille | ore:description MLG: minerai de fer/Erz
cat-8632,MH45,"MH — Trmie MH  3 essieux de 45t (60 m3) pour minerai et houille, construit par la STEMI. Affect  SCRC.",img/catalog/F_WP/SGW_MH45_SCRC_E3_R.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,coal|ore,coal:description MLG: charbon/houille | ore:description MLG: minerai de fer/Erz
cat-8633,MH45,"MH — Trmie MH  3 essieux de 45t (60 m3) pour minerai et houille, construit par la STEMI. Marquages UIC.",img/catalog/F_WP/SGW_MH45_E4_R.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,coal|ore,coal:description MLG: charbon/houille | ore:description MLG: minerai de fer/Erz
cat-8634,MH,"MH — Trmie MH  2 essieux de 42 m3 pour houille, construit par les Ets Richard, affect  S.T.W.D.",img/catalog/F_WP/SGW_MHRichard_E3_R.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,coal,coal:description MLG: charbon/houille
cat-8652,DM40,"DM divers — DM de 40t (40 m3) pour minerai et houille, construit par les Aciries et Ateliers de Construction de Marpent. Affect aux Forges et Aciries du Nord et de l'Est.",img/catalog/F_WP/SGW_DM40_FANE_E3_R.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,coal|ore,coal:description MLG: charbon/houille | ore:description MLG: minerai de fer/Erz
cat-8654,DM,"DM divers — DM de 53 m3 pour minerai et houille, construit par la CFMCGC. Affect  la SITRAM.",img/catalog/F_WP/SGW_DM53_Sitram_E3.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,coal|ore,coal:description MLG: charbon/houille | ore:description MLG: minerai de fer/Erz
cat-8852,Zacns 98,Pannonia — 98 m3 pour transport d'éthanol. Livrée gris et vert Pannonia.,img/catalog/HU_P/Wascosa_Zacns98_PannoniaEthanol_R.gif,general,ethanol,ethanol:description/nom MLG: éthanol
cat-8876,WAI28B,WAI28B,img/catalog/IF/IF_WAI28B_WBanane.gif,general,bananas-refrigerated,bananas-refrigerated:description/nom MLG: banane
cat-8919,94 m3 faces planes,"Craliers Fauvet-Girel  faces planes — Livre la plus rcente, marquages Monfer France malgr l'immatriculation italienne.",img/catalog/I_WP/Monfer_CerealFG94P_L3MF_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8920,94 m3 faces galbes,Craliers Fauvet-Girel  faces galbes — Livre bleue avec logo pench.,img/catalog/I_WP/Monfer_CerealFG94G_B1_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8945,Eamos,Wagons — Utiliss pour transport de ballast. Livre RTS intgralement orange.,img/catalog/Intl/RTS_Eamos_R.gif,general,ballast,ballast:description MLG: ballast
cat-8949,Shimmns 730,Railship — Wagons pour transport de coils lous  la DB AG.,img/catalog/Intl/Railship_Shimmns730_R.gif,general,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-8964,Sgmmns 190,S : transports de conteneurs et caisses mobiles — Longueur utile de 40' (pour charges lourdes).,img/catalog/Loueurs/AAE_Sgmmns190_R.gif,containers|general|steel|wood,swap-bodies,swap-bodies:description MLG: caisses mobiles
cat-8965,Sgnss 10,S : transports de conteneurs et caisses mobiles — Premier type de wagon de longueur utile de 60'. A t lou par la DB AG sous la dsignation Sgnss 735.,img/catalog/Loueurs/AAE_Sgnss10_R.gif,containers|general|steel|wood,swap-bodies,swap-bodies:description MLG: caisses mobiles
cat-8966,Sgnss 735,"S : transports de conteneurs et caisses mobiles — Deuxime type de wagon de longueur utile de 60', avec renforts diffrents sous les supports de containers. A galement t lou par la DB AG sous la dsignation Sgnss 735.",img/catalog/Loueurs/AAE_Sgnss735_R.gif,containers|general|steel|wood,swap-bodies,swap-bodies:description MLG: caisses mobiles
cat-8967,Sggrs 80',"S : transports de conteneurs et caisses mobiles — Porte conteneur articul d'une longeur utile de 2x40', d'origine Intercontainer.",img/catalog/Loueurs/AAE_Sggrs80_ExIntercontainer.gif,containers|general|steel|wood,containers|swap-bodies,swap-bodies:description MLG: caisses mobiles | containers:description MLG: conteneurs
cat-8968,Sggrs 80' 119,S : transports de conteneurs et caisses mobiles — Porte conteneur articul d'une longeur utile de 2x40'.,img/catalog/Loueurs/AAE_Sggrs80_119_R.gif,containers|general|steel|wood,containers|swap-bodies,swap-bodies:description MLG: caisses mobiles | containers:description MLG: conteneurs
